"id";"sexe";"cellId";"col";"row";"nb_dans_cellule";"lon_grille";"lat_grille";"lon_reel";"lat_reel";"reaffecte";"deplacement_m";"issu_zone_non";"point_reel_hors_commune"
"197";"Masculin";"373";"17";"5";"4";"-4.06155233620151";"5.32214524382615";"-4.0672601";"5.3223442";"1";"633";"0";"0"
"204";"Feminin";"373";"17";"5";"4";"-4.06380441022931";"5.31988011251826";"-4.0625938";"5.3258563";"1";"674";"0";"0"
"205";"Feminin";"373";"17";"5";"4";"-4.06154845964093";"5.31988400145938";"-4.0624064";"5.3243583";"1";"504";"0";"0"
"704";"Feminin";"227";"10";"4";"2";"-4.09533642587656";"5.31643305509988";"-4.092811563";"5.31570529229429";"0";"291";"0";"0"
"705";"Feminin";"227";"10";"4";"2";"-4.0931707479778";"5.31643689692346";"-4.094421147";"5.315955722413";"0";"148";"0";"0"
"727";"Feminin";"35";"1";"7";"2";"-4.13596748827786";"5.32992672690252";"-4.137322552";"5.33369723948065";"1";"443";"0";"0"
"726";"Feminin";"35";"1";"7";"2";"-4.13380179324828";"5.32993072144216";"-4.136819972";"5.33332769566119";"1";"503";"0";"0"
"38";"Masculin";"154";"7";"14";"4";"-4.10900030423658";"5.36276349959644";"-4.1068433";"5.3633865";"0";"249";"0";"0"
"33";"Masculin";"154";"7";"14";"4";"-4.10674423076204";"5.36276758649617";"-4.1067398";"5.3641454";"1";"152";"0";"0"
"37";"Feminin";"154";"7";"14";"4";"-4.10899622333385";"5.36050229592172";"-4.1070311";"5.3633672";"0";"384";"0";"0"
"36";"Feminin";"154";"7";"14";"4";"-4.10674015815709";"5.36050638108852";"-4.1064722";"5.3641859";"1";"408";"0";"0"
"2";"Masculin";"216";"10";"15";"4";"-4.09547190472793";"5.36731032374658";"-4.0950531";"5.3683588";"0";"125";"0";"0"
"17";"Masculin";"216";"10";"15";"4";"-4.09321580424484";"5.36731436415862";"-4.0955804";"5.3695613";"1";"361";"1";"0"
"16";"Feminin";"216";"10";"15";"4";"-4.0954678701627";"5.36504911006684";"-4.0950002";"5.3676723";"0";"295";"0";"0"
"3";"Feminin";"216";"10";"15";"4";"-4.09321177798467";"5.36505314876708";"-4.0953608";"5.3692577";"1";"522";"1";"0"
"241";"Masculin";"204";"9";"6";"2";"-4.09986431523804";"5.32546988154948";"-4.097945";"5.3206783";"1";"571";"0";"0"
"242";"Masculin";"204";"9";"6";"2";"-4.09769860903447";"5.32547374580541";"-4.0968383";"5.3219367";"1";"403";"0";"0"
"252";"Masculin";"75";"3";"9";"4";"-4.12700743588466";"5.34011860045778";"-4.1274955";"5.3405091";"0";"69";"0";"0"
"258";"Masculin";"75";"3";"9";"4";"-4.12475145929367";"5.34012273629314";"-4.1261892";"5.340128";"0";"159";"0";"0"
"172";"Feminin";"75";"3";"9";"4";"-4.12700330634406";"5.33785740907767";"-4.1265707";"5.3369228";"0";"114";"0";"0"
"254";"Feminin";"75";"3";"9";"4";"-4.12474733801509";"5.33786154315199";"-4.1278044";"5.3410002";"0";"485";"0";"0"
"598";"Masculin";"367";"17";"11";"4";"-4.06385504318775";"5.34927622852546";"-4.0607674";"5.3499739";"0";"351";"0";"0"
"607";"Masculin";"367";"17";"11";"4";"-4.06159898527409";"5.3492801390758";"-4.06138";"5.3471499";"0";"237";"0";"0"
"305";"Feminin";"367";"17";"11";"4";"-4.06385113829625";"5.3470149898459";"-4.0610817";"5.3398333";"1";"851";"0";"0"
"306";"Feminin";"367";"17";"11";"4";"-4.06159508865968";"5.34701889873392";"-4.0612575";"5.3403328";"1";"740";"0";"0"
"389";"Masculin";"115";"5";"11";"2";"-4.11795275025963";"5.34804936943677";"-4.1165405";"5.3493121";"0";"210";"0";"0"
"392";"Feminin";"115";"5";"11";"2";"-4.11578697816589";"5.34805331390177";"-4.1150261";"5.3497889";"0";"210";"0";"0"
"542";"Masculin";"283";"13";"11";"4";"-4.08190344590245";"5.34924464540125";"-4.0815768";"5.3496918";"0";"61";"0";"0"
"543";"Masculin";"283";"13";"11";"4";"-4.07964740148739";"5.34924862233386";"-4.0820805";"5.3496505";"0";"273";"0";"0"
"189";"Masculin";"283";"13";"11";"4";"-4.08189947479532";"5.34698342014721";"-4.0775149";"5.3451837";"1";"525";"0";"0"
"538";"Masculin";"283";"13";"11";"4";"-4.0796434386571";"5.34698739538928";"-4.0822053";"5.3524354";"1";"666";"0";"0"
"380";"Masculin";"306";"14";"9";"2";"-4.07732845304413";"5.33907713993097";"-4.0728281";"5.3436963";"1";"714";"0";"0"
"381";"Masculin";"306";"14";"9";"2";"-4.07516268287495";"5.33908093458215";"-4.073225";"5.34233";"1";"418";"0";"0"
"645";"Masculin";"141";"6";"6";"4";"-4.11344709633429";"5.32657607732948";"-4.1106908";"5.323425";"0";"463";"0";"0"
"647";"Masculin";"141";"6";"6";"4";"-4.11119115869283";"5.32658015302769";"-4.1119596";"5.3261351";"0";"98";"0";"0"
"648";"Masculin";"141";"6";"6";"4";"-4.11344302688285";"5.32431487442243";"-4.1128278";"5.3266101";"0";"263";"0";"0"
"299";"Feminin";"141";"6";"6";"4";"-4.1111870974823";"5.32431894838085";"-4.1124856";"5.3259212";"0";"228";"0";"0"
"244";"Masculin";"226";"10";"5";"2";"-4.09534442224852";"5.32095548963286";"-4.0958633";"5.3220517";"0";"134";"0";"0"
"247";"Feminin";"226";"10";"5";"2";"-4.09317872854716";"5.3209593347426";"-4.0943833";"5.322885";"0";"251";"0";"0"
"215";"Feminin";"176";"8";"13";"4";"-4.10448002866962";"5.35824925063353";"-4.1021926";"5.3518262";"1";"754";"0";"0"
"217";"Feminin";"176";"8";"13";"4";"-4.10222396830568";"5.35825331744455";"-4.1018391";"5.3517434";"1";"721";"0";"0"
"396";"Feminin";"176";"8";"13";"4";"-4.10447596784035";"5.35598804315698";"-4.1035811";"5.3615943";"1";"628";"0";"0"
"397";"Feminin";"176";"8";"13";"4";"-4.10221991576714";"5.35599210824214";"-4.1048442";"5.3603919";"1";"567";"0";"0"
"642";"Masculin";"245";"11";"7";"2";"-4.09084850608564";"5.33000837241603";"-4.0907613";"5.3365764";"1";"726";"0";"0"
"644";"Masculin";"245";"11";"7";"2";"-4.08868277743772";"5.33001220822458";"-4.0908517";"5.332995";"1";"408";"0";"0"
"438";"Masculin";"415";"19";"5";"2";"-4.05473740437409";"5.32102631967333";"-4.0516818";"5.3254896";"1";"598";"0";"0"
"449";"Feminin";"415";"19";"5";"2";"-4.05257168146102";"5.32103002215976";"-4.0526733";"5.3189483";"0";"230";"0";"0"
"673";"Masculin";"263";"12";"10";"4";"-4.08640755600803";"5.34471422274909";"-4.0844289";"5.3429759";"0";"292";"0";"0"
"675";"Masculin";"263";"12";"10";"4";"-4.08415153155314";"5.34471821288179";"-4.0843871";"5.3453976";"0";"80";"0";"0"
"672";"Feminin";"263";"12";"10";"4";"-4.08640357176801";"5.34245300054826";"-4.0844186";"5.3419978";"0";"226";"0";"0"
"681";"Feminin";"263";"12";"10";"4";"-4.0841475555828";"5.34245698898339";"-4.0874018";"5.3455043";"0";"494";"0";"0"
"431";"Masculin";"434";"20";"7";"4";"-4.05028787517672";"5.33120957382352";"-4.0542968";"5.3301648";"1";"459";"0";"0"
"434";"Masculin";"434";"20";"7";"4";"-4.04803187340699";"5.33121342145697";"-4.05281";"5.3296017";"1";"559";"0";"0"
"428";"Feminin";"434";"20";"7";"4";"-4.05028403317592";"5.32894832387235";"-4.0531817";"5.3327683";"1";"531";"0";"0"
"435";"Feminin";"434";"20";"7";"4";"-4.04802803965506";"5.32895216986475";"-4.0519233";"5.3286733";"1";"433";"0";"0"
"552";"Masculin";"302";"14";"13";"4";"-4.07740719054851";"5.3582975038016";"-4.0747199";"5.3553584";"0";"441";"0";"0"
"549";"Masculin";"302";"14";"13";"4";"-4.07515110959437";"5.35830147087287";"-4.0787423";"5.3512352";"1";"877";"0";"0"
"458";"Masculin";"302";"14";"13";"4";"-4.07740322921012";"5.35603627584757";"-4.0738806";"5.3554417";"1";"396";"0";"0"
"553";"Feminin";"302";"14";"13";"4";"-4.07514715654708";"5.35604024123531";"-4.0755529";"5.3556193";"0";"65";"0";"0"
"188";"Masculin";"304";"14";"11";"4";"-4.07739135537257";"5.34925259096879";"-4.0759001";"5.3475547";"0";"250";"0";"0"
"190";"Masculin";"304";"14";"11";"4";"-4.07513530756156";"5.34925655130601";"-4.0776283";"5.3467093";"0";"394";"0";"0"
"192";"Masculin";"304";"14";"11";"4";"-4.07738740081917";"5.3469913623372";"-4.0770058";"5.3472293";"0";"50";"0";"0"
"193";"Masculin";"304";"14";"11";"4";"-4.07513136128506";"5.34699532099095";"-4.07592";"5.3473669";"0";"97";"0";"0"
"473";"Masculin";"241";"11";"11";"4";"-4.09092760649419";"5.34922865469467";"-4.0889799";"5.35028";"0";"245";"0";"0"
"625";"Masculin";"241";"11";"11";"4";"-4.08867156891363";"5.34923266481767";"-4.0881387";"5.3479447";"0";"154";"0";"0"
"627";"Masculin";"241";"11";"11";"4";"-4.09092360227999";"5.34696743623804";"-4.0898603";"5.3469737";"0";"118";"0";"0"
"626";"Feminin";"241";"11";"11";"4";"-4.08866757297615";"5.3469714446564";"-4.0892411";"5.3477443";"0";"106";"0";"0"
"498";"Masculin";"308";"14";"7";"2";"-4.07731267619709";"5.33003222121314";"-4.0753598";"5.3270233";"1";"397";"0";"0"
"501";"Feminin";"308";"14";"7";"2";"-4.07514693772945";"5.33003600940003";"-4.0741791";"5.3288928";"0";"166";"0";"0"
"21";"Masculin";"196";"9";"14";"4";"-4.09997599989741";"5.36277979728445";"-4.0953026";"5.3674995";"1";"735";"0";"0"
"43";"Masculin";"196";"9";"14";"4";"-4.09771991947401";"5.36278385091013";"-4.1041223";"5.3647252";"1";"741";"0";"0"
"49";"Feminin";"196";"9";"14";"4";"-4.09997195218595";"5.36051858669915";"-4.099433";"5.3624432";"0";"221";"0";"0"
"44";"Feminin";"196";"9";"14";"4";"-4.09771588006046";"5.36052263860601";"-4.1042838";"5.3642234";"1";"835";"0";"0"
"160";"Masculin";"139";"6";"8";"2";"-4.11341623390384";"5.33449036789147";"-4.1076984";"5.3344866";"1";"634";"0";"0"
"161";"Feminin";"139";"6";"8";"2";"-4.11125050605173";"5.33449428640755";"-4.1085104";"5.3356565";"1";"330";"0";"0"
"442";"Masculin";"393";"18";"6";"2";"-4.05925706184914";"5.32554106950879";"-4.0530083";"5.32672";"1";"705";"0";"0"
"441";"Feminin";"393";"18";"6";"2";"-4.05709132631014";"5.32554479102058";"-4.0527283";"5.325815";"1";"484";"0";"0"
"474";"Masculin";"240";"11";"12";"4";"-4.09093562007513";"5.35375109109978";"-4.088065";"5.35112";"0";"431";"0";"0"
"633";"Masculin";"240";"11";"12";"4";"-4.08867956593047";"5.35375510463212";"-4.0917637";"5.3489837";"1";"629";"0";"0"
"475";"Feminin";"240";"11";"12";"4";"-4.09093161242589";"5.35148987298194";"-4.0875889";"5.3545289";"0";"500";"0";"0"
"485";"Feminin";"240";"11";"12";"4";"-4.08867556656506";"5.3514938848096";"-4.0877463";"5.3526653";"0";"165";"0";"0"
"11";"Masculin";"132";"6";"15";"4";"-4.11352064619978";"5.36727770072847";"-4.1064854";"5.3660064";"1";"792";"0";"0"
"12";"Masculin";"132";"6";"15";"4";"-4.11126455961491";"5.36728180774506";"-4.1063259";"5.3653317";"1";"588";"0";"0"
"64";"Masculin";"132";"6";"15";"4";"-4.11351654519519";"5.36501650087008";"-4.1068828";"5.3641183";"1";"742";"0";"0"
"70";"Masculin";"132";"6";"15";"4";"-4.11126046691513";"5.36502060614664";"-4.1057717";"5.3655281";"1";"611";"0";"0"
"216";"Masculin";"177";"8";"12";"4";"-4.10447190874998";"5.35372683551078";"-4.1022718";"5.3517364";"0";"328";"0";"0"
"130";"Masculin";"177";"8";"12";"4";"-4.10221586496395";"5.35373089887011";"-4.1032659";"5.3481055";"1";"633";"0";"0"
"214";"Feminin";"177";"8";"12";"4";"-4.10446785139847";"5.35146562769502";"-4.1022059";"5.3522968";"0";"267";"0";"0"
"128";"Feminin";"177";"8";"12";"4";"-4.10221181589608";"5.35146968932851";"-4.1040417";"5.34763";"1";"470";"0";"0"
"618";"Masculin";"244";"11";"8";"2";"-4.09085649014072";"5.33453081176451";"-4.0911241";"5.3324605";"0";"231";"0";"0"
"619";"Masculin";"244";"11";"8";"2";"-4.08869074564919";"5.33453465084582";"-4.091302";"5.3335084";"0";"311";"0";"0"
"386";"Masculin";"348";"16";"9";"4";"-4.06835147829614";"5.34022344013904";"-4.0666142";"5.340932";"0";"208";"0";"0"
"387";"Masculin";"348";"16";"9";"4";"-4.06609545682265";"5.34022736060771";"-4.0658629";"5.3411928";"0";"110";"0";"0"
"384";"Feminin";"348";"16";"9";"4";"-4.06834756357824";"5.33796220411845";"-4.0685906";"5.3409217";"0";"328";"0";"0"
"385";"Feminin";"348";"16";"9";"4";"-4.06609155036758";"5.3379661229178";"-4.0677376";"5.3408271";"0";"365";"0";"0"
"170";"Masculin";"56";"2";"7";"3";"-4.13145711185122";"5.3307490681329";"-4.1275561";"5.3354388";"1";"675";"0";"0"
"187";"Feminin";"56";"2";"7";"3";"-4.12929141054784";"5.33075304741101";"-4.1291043";"5.3365308";"1";"639";"0";"0"
"185";"Feminin";"56";"2";"7";"3";"-4.13037095360873";"5.32894210719234";"-4.1287543";"5.3367401";"1";"881";"0";"0"
"469";"Masculin";"365";"17";"13";"4";"-4.06387067950307";"5.3583211815509";"-4.0661606";"5.3533645";"1";"604";"0";"0"
"272";"Masculin";"365";"17";"13";"4";"-4.06161458844554";"5.35832509875063";"-4.0666661";"5.3630658";"1";"767";"0";"1"
"468";"Feminin";"365";"17";"13";"4";"-4.06386676791178";"5.35605994354861";"-4.066858";"5.3543303";"1";"383";"0";"0"
"271";"Feminin";"365";"17";"13";"4";"-4.06161068514555";"5.35606385908597";"-4.0666735";"5.3630639";"1";"956";"0";"1"
"273";"Masculin";"298";"14";"17";"4";"-4.07743894232587";"5.37638732132351";"-4.0666189";"5.3643565";"1";"1791";"0";"1"
"276";"Masculin";"298";"14";"17";"4";"-4.07518279491505";"5.37639130186344";"-4.0666333";"5.3655088";"1";"1531";"0";"1"
"124";"Feminin";"298";"14";"17";"4";"-4.07743496741603";"5.37412609472799";"-4.0941177";"5.3789949";"1";"1925";"0";"0"
"117";"Feminin";"298";"14";"17";"4";"-4.07517882832472";"5.3741300735843";"-4.0970728";"5.3816373";"1";"2564";"0";"0"
"707";"Feminin";"15";"0";"6";"2";"-4.14047100768564";"5.32539601723253";"-4.140017169";"5.32446743951012";"0";"114";"0";"0"
"708";"Feminin";"15";"0";"6";"2";"-4.13830533192149";"5.32540002422292";"-4.1395006";"5.32354192014619";"0";"244";"0";"0"
"550";"Masculin";"303";"14";"12";"4";"-4.07739926956802";"5.35377504772404";"-4.0762415";"5.3516116";"0";"271";"0";"0"
"551";"Masculin";"303";"14";"12";"4";"-4.07514320519254";"5.35377901142827";"-4.0749825";"5.3544878";"0";"80";"0";"0"
"539";"Masculin";"303";"14";"12";"4";"-4.07739531162218";"5.35151381943109";"-4.0812372";"5.3530544";"1";"459";"0";"0"
"540";"Feminin";"303";"14";"12";"4";"-4.07513925553071";"5.35151778145181";"-4.0805643";"5.3526246";"1";"613";"0";"0"
"557";"Masculin";"288";"13";"6";"4";"-4.08186381147458";"5.32663238525372";"-4.0792296";"5.3244722";"0";"377";"0";"0"
"562";"Feminin";"288";"13";"6";"4";"-4.07960784966823";"5.3266363452815";"-4.0785156";"5.3238112";"0";"335";"0";"0"
"561";"Feminin";"288";"13";"6";"4";"-4.08185985739876";"5.3243711583105";"-4.0778255";"5.32396";"1";"449";"0";"0"
"571";"Feminin";"288";"13";"6";"4";"-4.07960390383376";"5.32437511664787";"-4.0782713";"5.3218569";"1";"315";"0";"0"
"134";"Masculin";"205";"9";"5";"3";"-4.09985772502756";"5.32176149146592";"-4.0983217";"5.3189383";"0";"356";"0";"0"
"240";"Feminin";"205";"9";"5";"3";"-4.0976920317942";"5.32176535301605";"-4.0982517";"5.3192167";"0";"289";"0";"0"
"146";"Feminin";"205";"9";"5";"3";"-4.09877166872482";"5.31995445159466";"-4.0990983";"5.3178617";"1";"234";"0";"0"
"60";"Masculin";"195";"9";"15";"4";"-4.09998410051601";"5.36730221794549";"-4.1056844";"5.3658238";"1";"652";"0";"0"
"71";"Masculin";"195";"9";"15";"4";"-4.09772800348617";"5.36730627500886";"-4.1056322";"5.3655511";"1";"897";"0";"0"
"98";"Masculin";"195";"9";"15";"4";"-4.09998004934075";"5.36504100769992";"-4.1010906";"5.3702625";"1";"590";"0";"0"
"48";"Feminin";"195";"9";"15";"4";"-4.09772396061591";"5.36504506304444";"-4.1030555";"5.3624531";"1";"657";"0";"0"
"55";"Masculin";"90";"4";"15";"4";"-4.1225449749712";"5.3672611894082";"-4.1004694";"5.3761688";"1";"2637";"0";"0"
"59";"Feminin";"90";"4";"15";"4";"-4.12028889542065";"5.3672653297263";"-4.1055445";"5.3658431";"1";"1641";"0";"0"
"56";"Feminin";"90";"4";"15";"4";"-4.12254084074769";"5.36499999654513";"-4.1011571";"5.3771373";"1";"2723";"0";"0"
"57";"Feminin";"90";"4";"15";"4";"-4.12028476950183";"5.3650041351091";"-4.1013063";"5.3735482";"1";"2305";"0";"0"
"286";"Masculin";"122";"5";"4";"4";"-4.1179426331813";"5.31752310246771";"-4.1128196";"5.320814";"1";"674";"0";"0"
"288";"Masculin";"122";"5";"4";"4";"-4.11568673199085";"5.31752718770246";"-4.1130783";"5.3203221";"1";"423";"0";"0"
"291";"Feminin";"122";"5";"4";"4";"-4.11793855428694";"5.31526190237638";"-4.1141892";"5.3190697";"1";"592";"0";"0"
"292";"Feminin";"122";"5";"4";"4";"-4.11568266132314";"5.31526598586432";"-4.1142157";"5.3189782";"1";"441";"0";"0"
"62";"Masculin";"133";"6";"14";"4";"-4.11351244594382";"5.3627553008417";"-4.1062987";"5.3644847";"1";"822";"0";"0"
"63";"Masculin";"133";"6";"14";"4";"-4.11125637596502";"5.36275940437827";"-4.1062853";"5.3645262";"1";"584";"0";"0"
"14";"Feminin";"133";"6";"14";"4";"-4.11350834844564";"5.36049410064344";"-4.1061861";"5.3643504";"1";"917";"0";"0"
"32";"Feminin";"133";"6";"14";"4";"-4.11125228676455";"5.36049820244001";"-4.1065076";"5.365098";"1";"731";"0";"0"
"535";"Masculin";"354";"16";"3";"2";"-4.06825754684512";"5.31195805583392";"-4.0731759";"5.3096556";"1";"602";"0";"0"
"536";"Feminin";"354";"16";"3";"2";"-4.06609186513959";"5.31196179945274";"-4.0703065";"5.3087305";"1";"588";"0";"0"
"634";"Masculin";"242";"11";"10";"4";"-4.09091959978325";"5.34470621761213";"-4.089239";"5.345063";"0";"190";"0";"0"
"635";"Masculin";"242";"11";"10";"4";"-4.08866357875259";"5.34471022432586";"-4.08905";"5.343402";"0";"151";"0";"0"
"682";"Masculin";"242";"11";"10";"4";"-4.09091559900396";"5.34244499881701";"-4.0873443";"5.3443661";"1";"449";"0";"0"
"683";"Masculin";"242";"11";"10";"4";"-4.08865958624292";"5.34244900382612";"-4.0872853";"5.343453";"1";"188";"0";"0"
"488";"Masculin";"261";"12";"12";"4";"-4.08642351007181";"5.35375910985984";"-4.0869415";"5.3537016";"0";"58";"0";"0"
"487";"Masculin";"261";"12";"12";"4";"-4.08416745250268";"5.35376310678292";"-4.0875616";"5.3535383";"1";"377";"0";"0"
"479";"Feminin";"261";"12";"12";"4";"-4.08641951899025";"5.35149788833618";"-4.0831519";"5.3546793";"0";"505";"0";"0"
"486";"Feminin";"261";"12";"12";"4";"-4.084163469705";"5.35150188356165";"-4.0877197";"5.3533143";"1";"442";"0";"0"
"510";"Feminin";"349";"16";"8";"4";"-4.06834365054219";"5.33570096792898";"-4.0669633";"5.3324987";"0";"386";"0";"0"
"508";"Feminin";"349";"16";"8";"4";"-4.06608764559081";"5.33570488505901";"-4.0691864";"5.3308124";"1";"641";"0";"0"
"353";"Feminin";"349";"16";"8";"4";"-4.06833973918796";"5.3334397315707";"-4.0612767";"5.3365867";"1";"857";"0";"0"
"350";"Feminin";"349";"16";"8";"4";"-4.0660837424923";"5.33344364703143";"-4.0613743";"5.3368901";"1";"646";"0";"0"
"719";"Feminin";"59";"2";"4";"1";"-4.13034799588719";"5.3163698910592";"-4.133583707";"5.31712534676061";"1";"368";"0";"0"
"608";"Masculin";"366";"17";"12";"2";"-4.06381578227514";"5.35266816456977";"-4.0623594";"5.3519916";"0";"178";"0";"0"
"609";"Masculin";"366";"17";"12";"2";"-4.06164995475261";"5.35267192109185";"-4.0611793";"5.3520487";"0";"86";"0";"0"
"669";"Masculin";"286";"13";"8";"2";"-4.08183254435432";"5.33454675762677";"-4.0852275";"5.3395748";"1";"671";"0";"0"
"670";"Feminin";"286";"13";"8";"2";"-4.07966679330245";"5.33455056493333";"-4.0844167";"5.3396683";"1";"773";"0";"0"
"137";"Masculin";"185";"8";"4";"4";"-4.10440719976802";"5.31754749015854";"-4.1038267";"5.3170317";"0";"86";"0";"0"
"235";"Masculin";"185";"8";"4";"4";"-4.10215128809417";"5.317551525906";"-4.1049533";"5.315315";"0";"397";"0";"0"
"138";"Feminin";"185";"8";"4";"4";"-4.10440317023404";"5.31528627963931";"-4.1034267";"5.3160367";"0";"136";"0";"0"
"236";"Feminin";"185";"8";"4";"4";"-4.10214726678704";"5.31529031366114";"-4.105415";"5.3171133";"0";"414";"0";"0"
"105";"Masculin";"92";"4";"13";"2";"-4.1220481040832";"5.35708669695402";"-4.1012154";"5.3794036";"1";"3379";"0";"0"
"26";"Feminin";"92";"4";"13";"2";"-4.12031546353768";"5.35708987004351";"-4.0956522";"5.3716872";"1";"3174";"1";"0"
"656";"Masculin";"100";"4";"5";"3";"-4.12133262182728";"5.32090875503182";"-4.1173309";"5.3240907";"1";"566";"0";"0"
"657";"Masculin";"100";"4";"5";"3";"-4.12025125762378";"5.32172475543224";"-4.1177139";"5.3234293";"1";"339";"0";"0"
"662";"Feminin";"100";"4";"5";"3";"-4.12133262182728";"5.32090875503182";"-4.1192676";"5.3243517";"1";"444";"0";"0"
"357";"Masculin";"371";"17";"7";"4";"-4.06382385095035";"5.33118631435692";"-4.0565392";"5.3385643";"1";"1148";"0";"0"
"309";"Masculin";"371";"17";"7";"4";"-4.06156785915402";"5.33119021160904";"-4.0613836";"5.3399282";"1";"966";"0";"0"
"509";"Feminin";"371";"17";"7";"4";"-4.06381995945695";"5.3289250743262";"-4.0686575";"5.3319923";"1";"634";"0";"0"
"511";"Feminin";"371";"17";"7";"4";"-4.06156397590931";"5.32892896991609";"-4.0680341";"5.3308253";"1";"747";"0";"0"
"520";"Masculin";"355";"16";"2";"2";"-4.06824976146128";"5.30743557934603";"-4.0698889";"5.3084664";"1";"214";"0";"0"
"518";"Feminin";"355";"16";"2";"2";"-4.06651722884149";"5.30743857228421";"-4.0693249";"5.307878";"0";"315";"0";"0"
"599";"Masculin";"388";"18";"11";"4";"-4.05934292568908";"5.34928404132823";"-4.0598108";"5.3484608";"0";"105";"0";"0"
"602";"Masculin";"388";"18";"11";"4";"-4.05708686443628";"5.3492879352827";"-4.0569766";"5.3473343";"0";"216";"0";"0"
"600";"Feminin";"388";"18";"11";"4";"-4.05933903735179";"5.34702279932755";"-4.0593505";"5.3473204";"0";"33";"0";"0"
"321";"Feminin";"388";"18";"11";"4";"-4.05708298437613";"5.34702669162676";"-4.060272";"5.3394021";"1";"914";"0";"0"
"139";"Masculin";"164";"7";"4";"2";"-4.10887187662061";"5.31640887152048";"-4.10242";"5.314835";"1";"736";"0";"0"
"237";"Feminin";"164";"7";"4";"2";"-4.10670620870405";"5.31641276084241";"-4.106185";"5.3168733";"0";"77";"0";"0"
"712";"Feminin";"37";"1";"5";"2";"-4.13595088150177";"5.3208819855";"-4.136831661";"5.32132497841398";"0";"109";"0";"0"
"713";"Feminin";"37";"1";"5";"2";"-4.13378521811607";"5.32088597322341";"-4.135786022";"5.3193315223941";"0";"281";"0";"0"
"141";"Masculin";"228";"10";"3";"1";"-4.09424560554442";"5.3119125401114";"-4.100075";"5.3146767";"1";"715";"0";"0"
"127";"Feminin";"199";"9";"11";"4";"-4.09995173960592";"5.34921253122774";"-4.1008461";"5.3471164";"0";"252";"0";"0"
"133";"Feminin";"199";"9";"11";"4";"-4.09769570891667";"5.34921657454064";"-4.1001688";"5.3482555";"0";"294";"0";"0"
"82";"Feminin";"199";"9";"11";"4";"-4.09994770228515";"5.34695131962496";"-4.104922";"5.3462156";"1";"557";"0";"0"
"129";"Feminin";"199";"9";"11";"4";"-4.09769167987248";"5.34695536121912";"-4.1026595";"5.3478928";"1";"560";"0";"0"
"142";"Masculin";"184";"8";"5";"2";"-4.10436812886502";"5.32093938646914";"-4.1011853";"5.3161368";"1";"637";"0";"0"
"243";"Feminin";"184";"8";"5";"2";"-4.10220244180508";"5.32094326327165";"-4.0967389";"5.3221891";"1";"621";"0";"0"
"35";"Masculin";"175";"8";"14";"4";"-4.10448815554497";"5.36277166507744";"-4.106338";"5.3644502";"1";"277";"0";"0"
"61";"Masculin";"175";"8";"14";"4";"-4.10223207858891";"5.36277573534021";"-4.1057599";"5.3651275";"1";"469";"0";"0"
